id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,production_company
9282,English,11:14,Tells the seemingly random yet vitally connected story of a set of incidents that all converge one evening at 11:14pm. The story follows the chain of events of five different characters and five different storylines that all converge to tell the story of murder and deceit.,14.454722,/pRHGz9UL3i4wktMOZhMnxgTvCWp.jpg,2003-05-16,86,11:14,6.8,211.0,Firm Films
60672,French,Les Rivières pourpres 2 : Les Anges de l'apocalypse,"Jean Reno, Benoit Magimel and Christopher Lee (The Lord of the Rings Trilogy, Star Wars Trilogy) star in the riveting action-packed sequel to Crimson Rivers. No one is safe when seemingly random killings emerge as a deadly pattern intended to usher in the end of the world.  A murder victim with the same DNA as Christ. A serial killer mimicking the deaths of the 12 Apostles. Inspector Niemans (Reno) and a young, rebellious detective team up with a beautiful expert in religion to crack the case before their elusive suspect completes the cycle of terror, paving the way to an even bigger bloody catastrophe.",9.261826,/4BwEtvsVbt3wZqfrKZpP5kyn65T.jpg,2004-02-18,97,Crimson Rivers II: Angels of the Apocalypse,6.0,166.0,Europa Corp
11774,English,Lemony Snicket's A Series of Unfortunate Events,"Three wealthy children's parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune.  This movie is extremely alarming, an expression which here means ""a thrilling misadventure involving three ingenious orphans and a villainous actor named Count Olaf (Jim Carrey) who wants their enormous fortune.""  It includes a suspicious fire, delicious pasta, Jim Carrey, poorly behaved looches, Billy Connolly, an incredibly deadly viper, Meryl Streep, and the voice of an imposter named Jude Law.",12.817945,/dHQMAj9E2G2ewjN1aCOPubsZaj1.jpg,2004-12-16,108,Lemony Snicket's A Series of Unfortunate Events,6.7,1521.0,Paramount Pictures
2841,French,Un long dimanche de fiançailles,"In 1919, Mathilde was 19 years old. Two years earlier, her fiancé Manech left for the front at the Somme. Like millions of others he was ""killed on the field of battle."" It's written in black and white on the official notice. But Mathilde refuses to believe it. If Manech had died, she would know. She hangs on to her intuition as tightly as she would onto the last thread of hope linking her to her lover. A former sergeant tells her in vain that Manech died in the no man's land of a trench named Bingo Crepescule, in the company of four other men condemned to die for self-inflicted wounds. Her path ahead is full of obstacles but Mathilde is not frightened. Anything is possible to someone who is willing to challenge fate...",10.896295,/jtE7Xrj8KKnhGI3p2yCgwrtUCnd.jpg,2004-10-26,133,A Very Long Engagement,7.1,352.0,Gerber Pictures
12140,Japanese,イノセンス,Groundbreaking director Mamoru Oshii continues to push the boundaries of art and anime with this universally acclaimed cyber thriller following cyborg detective Batou as he tries to unravel the reasons for a murderous robot revolt in the year 2032. A quest for a killer that becomes a mind bending search for the meaning of life.,9.377699,/1KSMfpMWMzlvR2DN2fzv31vZ66B.jpg,2004-03-06,100,Ghost in the Shell 2: Innocence,7.3,230.0,Bandai Visual Company
15370,Japanese,猫の恩返し,"Haru, a schoolgirl bored by her ordinary routine, saves the life of an unusual cat and suddenly her world is transformed beyond anything she ever imagined. The Cat King rewards her good deed with a flurry of presents, including a very shocking proposal of marriage to his son! Haru embarks on an unexpected journey to the Kingdom of Cats where her eyes are opened to a whole other world.",11.639023,/liASKLjYzk6aJ4GbQDlfYfQk02h.jpg,2002-07-19,75,The Cat Returns,7.2,364.0,Studio Ghibli
11838,Japanese,呪怨じゅおん,A mysterious and vengeful spirit marks and pursues anybody who dares enter the house in which it resides.,7.614692,/mu7K4R7bcu4cFlaKrmm2r9qeTSI.jpg,2002-10-18,92,Ju-on: The Grudge,6.7,199.0,Oz Company
670,Korean,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",10.616859,/rIZX6X0MIHYEebk6W4LABT9VP2c.jpg,2003-01-01,120,Oldboy,8.0,2000.0,Egg Films
9667,English,The Jacket,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",12.092096,/ts5hSSpgHEcPFpdfk6gmLLgx5k4.jpg,2005-03-04,103,The Jacket,6.8,459.0,Section Eight
10304,English,Starship Troopers 2: Hero of the Federation,"In the sequel to Paul Verhoeven's loved/reviled sci-fi film, a group of troopers taking refuge in an abandoned outpost after fighting alien bugs, failing to realize that more danger lays in wait.",12.348655,/xoQpKbnmGPuZub5NAPQq18hDEWA.jpg,2004-04-20,88,Starship Troopers 2: Hero of the Federation,3.8,176.0,Startroop Pictures Inc.
9316,Thai,Ong Bak,"When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it.",7.89916,/vQbKObXMIxBTuNYz8Ld0YJ8oc69.jpg,2003-01-21,105,Ong-Bak: The Thai Warrior,7.0,556.0,Baa-Ram-Ewe
1913,Spanish,Mar adentro,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",14.69768,/g7ylyJHOIZxEb0Lrse74TRoZn2Y.jpg,2004-09-03,125,The Sea Inside,7.2,224.0,Canal Plus
2539,English,Spanglish,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",11.202764,/eXsj4d6kP5z1n9Pkk7rosX2TF9w.jpg,2004-12-17,130,Spanglish,5.8,375.0,Gracie Films
5528,French,Les Choristes,"Set in 1940's France, a new teacher at a school for disruptive boys gives hope and inspiration.",14.758133,/8nxYEvYYRYNF9JY32eDLgJlZdpl.jpg,2004-03-17,96,The Chorus,7.5,553.0,France 2 Cinéma
179,English,The Interpreter,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",12.047671,/aAW4W8x41TwWQUQpLQqkWNQbtlv.jpg,2005-04-08,128,The Interpreter,6.2,400.0,Universal Pictures
83,English,Open Water,"Two divers are left out at sea without a boat. There’s nothing but water for miles, unless they look at what’s underneath them...",10.652818,/hua2eluUhiLvKqwHFPV2aTiY8pp.jpg,2004-08-06,79,Open Water,5.3,320.0,Plunge Pictures LLC
4836,English,Layer Cake,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",9.642214,/y6BzUkrx789OhVMDXZiBBVHu6OQ.jpg,2004-09-30,105,Layer Cake,7.0,565.0,Sony Pictures Classics
11866,English,Flight of the Phoenix,"When an Amacor oil rig in the Gobi Desert of Mongolia proves unproductive, Captain Frank Towns and copilot ""A.J."" are sent to shut the operation down. However, on their way to Beijing, a major dust storm forces them to ditch their C-119 Flying Boxcar in an uncharted area of the desert.",15.434731,/qecorw3Y4UtHabV0pskpvbJylms.jpg,2004-12-17,113,Flight of the Phoenix,5.7,282.0,Twentieth Century Fox Film Corporation
10320,English,The Ring Two,Rachel Keller must prevent evil Samara from taking possession of her son's soul.,16.15818,/mYZdcd5XeZkye72oQejkLuAGI7q.jpg,2005-03-17,110,The Ring Two,5.5,646.0,DreamWorks
3509,English,A Scanner Darkly,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,11.643026,/wS0QhF2RTwap84BKGr9hKHzNAMx.jpg,2006-05-25,100,A Scanner Darkly,6.8,540.0,Thousand Words
70,English,Million Dollar Baby,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",14.471373,/h4VZKi2Jt4VoBYJmtC4c3bO8KqM.jpg,2004-12-15,132,Million Dollar Baby,7.7,2519.0,Lakeshore Entertainment
205,English,Hotel Rwanda,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.",10.262332,/ux6TRpqIOv6h8VJAiDVQBy2LBBH.jpg,2004-09-11,121,Hotel Rwanda,7.5,805.0,Lions Gate Films
118,English,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",22.038405,/dvHl1dYvaZRhj9Gk0ITcCHr4DIJ.jpg,2005-07-13,115,Charlie and the Chocolate Factory,6.7,3759.0,Village Roadshow Pictures
1280,Korean,빈집,"A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him...",12.949881,/hr8ghKbdo3UGUROYafpN38Sohfe.jpg,2004-10-15,88,3-Iron,7.7,225.0,Kim Ki-Duk Film
421,English,The Life Aquatic with Steve Zissou,Wes Anderson’s incisive quirky comedy build up stars complex characters like in ‘The Royal Tenenbaums’ with Bill Murray on in the leading role. An ocean adventure documentary film maker Zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain.,6.936677,/kKwNRePEqTfC6DnNlJzz1yX44iR.jpg,2004-12-10,119,The Life Aquatic with Steve Zissou,7.1,781.0,Touchstone Pictures
2567,English,The Aviator,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",9.86738,/3MKBQgIHI5DPVNvryiTesskS5mf.jpg,2004-12-17,170,The Aviator,7.0,1526.0,Miramax Films
9833,English,The Phantom of the Opera,"Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles. Things get worse when Christine meets back up with her childhood acquaintance Raoul and the two fall in love",7.682562,/oJc4DICMlyowwc45j0SQBmvGdTe.jpg,2004-12-08,143,The Phantom of the Opera,7.0,448.0,Odyssey Entertainment
1901,English,In Good Company,"Dan Foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor Carter Duryea, who is half his age. Matters are made worse when Dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student Alex.",7.684185,/sYTw30QKeSKGxnexdZwkJZQlTOL.jpg,2004-12-29,109,In Good Company,5.9,198.0,Depth of Field
693,English,Meet the Fockers,"Hard-to-crack ex-CIA man, Jack Byrnes and his wife, Dina head for the warmer climes of Florida to meet son-in-law-to-be, Greg Focker's parents. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",11.876386,/xHAqB06iL5D6HyOS6QpgyKkRQHD.jpg,2004-12-22,115,Meet the Fockers,6.1,1412.0,DreamWorks SKG
11804,English,White Noise,"An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions.",6.143324,/jilH5XTvUdF8vCo4aCWscctGG7V.jpg,2005-01-07,101,White Noise,5.6,267.0,Universal Pictures
7229,French,Tais-toi !,"After hiding his loot and getting thrown in jail, Ruby, a brooding outlaw encounters Quentin, a dim-witted and garrulous giant who befriends him. After Quentin botches a solo escape attempt, they make a break together. Unable to shake the clumsy Quentin Ruby is forced to take him along as he pursues his former partners in crime to avenge the death of the woman he loved and get to the money.",9.306171,/8ruWIYmYvLIzDLYCi9SpC0FLfHE.jpg,2003-10-22,85,Ruby & Quentin,6.7,183.0,DD Productions
