,id,spoken_languages
26051,147590,广州话 / 廣州話
26052,138357,english
26053,65515,english
26054,127501,हिन्दी
26055,279852,italiano
26056,97630,english
26057,97630,العربية
26058,97989,english
26059,97989,普通话
26060,97989,português
26061,84185,english
26062,125490,english
26063,160,no language
26064,11540,français
26065,37653,français
26066,26656,english
26067,121147,english
26068,84636,français
26069,116800,english
26070,122336,日本語
26071,139567,english
26072,82654,english
26073,16221,日本語
26074,96648,english
26075,38414,français
26076,19099,français
26077,83186,english
26078,84354,español
26079,85542,english
26080,85542,हिन्दी
26081,44560,普通话
26082,116979,english
26083,66722,english
26084,46280,français
26085,46280,english
26086,46280,italiano
26087,28733,english
26088,84187,english
26089,56338,हिन्दी
26090,56338,اردو
26091,64792,한국어/조선말
26092,27116,english
26093,43895,english
26094,77875,english
26095,43268,english
26096,43268,italiano
26097,13471,français
26098,36172,日本語
26099,71378,english
26100,71378,español
26101,82687,english
26102,29722,english
26103,84333,english
26104,75780,english
26105,68718,english
26106,68718,français
26107,68718,deutsch
26108,89492,english
26109,99106,हिन्दी
26110,41153,english
26111,42532,english
26112,70410,français
26113,70410,deutsch
26114,64876,日本語
26115,44470,english
26116,94352,english
26117,80278,english
26118,80278,español
26119,80278,svenska
26120,80278,ภาษาไทย
26121,86778,english
26122,82695,english
26123,39987,italiano
26124,85652,english
26125,114104,english
26126,87440,english
26127,151870,english
26128,151870,svenska
26129,44732,english
26130,16315,english
26131,78550,english
26132,30587,english
26133,128270,english
26134,121826,english
26135,121826,français
26136,139455,english
26137,63517,english
26138,14419,français
26139,35818,français
26140,22752,english
26141,46564,english
26142,66745,english
26143,135390,svenska
26144,65904,český
26145,89593,english
26146,46159,english
26147,27597,普通话
26148,27597,english
26149,38727,english
26150,98232,普通话
26151,61658,français
26152,43767,فارسی
26153,97051,english
26154,98886,english
26155,31551,english
26156,31551,italiano
26157,242378,english
26158,118683,english
26159,98932,english
26160,28751,english
26161,55952,english
26162,57597,english
26163,235271,english
26164,50177,english
26165,50177,français
26166,50177,deutsch
26167,50177,svenska
26168,47953,français
26169,47953,italiano
26170,47953,türkçe
26171,63171,english
26172,63171,français
26173,95511,english
26174,22379,english
26175,115400,english
26176,130736,deutsch
26177,24446,english
26178,24446,magyar
26179,44244,english
26180,41592,english
26181,48490,italiano
26182,89481,english
26183,73283,deutsch
26184,73283,français
26185,73283,english
26186,18038,english
26187,161273,suomi
26188,177522,suomi
26189,30252,svenska
26190,86819,český
26191,74726,español
26192,88042,english
26193,104732,english
26194,63147,english
26195,75761,english
26196,81515,english
26197,50081,english
26198,41487,english
26199,83479,english
26200,81899,english
26201,100825,english
26202,124067,english
26203,134597,english
26204,125136,日本語
26205,99223,english
26206,86304,english
26207,288109,english
26208,288109,français
26209,85549,español
26210,237983,english
26211,27408,english
26212,20224,english
26213,106344,english
26214,94135,english
26215,77775,english
26216,72678,français
26217,57307,français
26218,35436,français
26219,112304,english
26220,127533,日本語
26221,193380,français
26222,97605,english
26223,115241,english
26224,104155,english
26225,4412,français
26226,98262,english
26227,288128,english
26228,44165,日本語
26229,50021,svenska
26230,133694,english
26231,91795,english
26232,122044,english
26233,33303,english
26234,4910,english
26235,20513,english
26236,169836,english
26237,169836,deutsch
26238,71208,english
26239,34905,english
26240,103516,english
26241,76421,english
26242,116613,srpski
26243,116613,english
26244,118628,english
26245,118628,deutsch
26246,118628,हिन्दी
26247,118628,தமிழ்
26248,118628,తెలుగు
26249,38010,日本語
26250,36257,english
26251,36257,deutsch
26252,36257,português
26253,100450,english
26254,87531,english
26255,102699,english
26256,151826,français
26257,134132,english
26258,83215,português
26259,469172,português
26260,469172,français
26261,127901,svenska
26262,132923,english
26263,138376,english
26264,135545,english
26265,4171,français
26266,48742,deutsch
26267,115276,english
26268,143247,english
26269,92662,english
26270,74549,english
26271,44668,english
26272,135678,english
26273,76617,english
26274,170178,english
26275,170178,español
26276,135200,english
26277,82682,english
26278,147405,हिन्दी
26279,22066,english
26280,46500,english
26281,87496,english
26282,90122,english
26283,98339,english
26284,39458,english
26285,68812,english
26286,46953,svenska
26287,92681,english
26288,79528,english
26289,147538,english
26290,19844,english
26291,139038,english
26292,66193,english
26293,85533,বাংলা
26294,85533,deutsch
26295,85533,français
26296,85533,english
26297,85533,ภาษาไทย
26298,85533,日本語
26299,85533,español
26300,140668,română
26301,38138,english
26302,114994,한국어/조선말
26303,97610,english
26304,142061,english
26305,124167,english
26306,103740,română
26307,115223,english
26308,115223,français
26309,115223,deutsch
26310,115223,日本語
26311,88557,dansk
26312,88557,english
26313,88557,français
26314,88557,deutsch
26315,88557,italiano
26316,88557,日本語
26317,63146,english
26318,53445,english
26319,100592,český
26320,102000,english
26321,102000,français
26322,124074,english
26323,135921,english
26324,41604,english
26325,105538,english
26326,33331,english
26327,31046,english
26328,31046,français
26329,30347,english
26330,30347,français
26331,26114,english
26332,26114,français
26333,106541,français
26334,43263,english
26335,43263,français
26336,59238,english
26337,59238,français
26338,110148,english
26339,110148,français
26340,82639,english
26341,79983,english
26342,79983,español
26343,29630,
26344,128644,english
26345,14078,svenska
26346,134673,français
26347,32168,english
26348,32168,한국어/조선말
26349,32168,普通话
26350,32168,pусский
26351,32168,ภาษาไทย
26352,76640,english
26353,132232,english
26354,15932,dansk
26355,145197,english
26356,152570,english
26357,105676,english
26358,66720,english
26359,91552,español
26360,100183,english
26361,458961,english
26362,84834,english
26363,98357,english
26364,23976,english
26365,47713,ελληνικά
26366,89501,한국어/조선말
26367,121872,english
26368,70404,english
26369,84309,english
26370,85543,español
26371,84336,english
26372,53567,svenska
26373,53567,norsk
26374,114779,english
26375,52480,english
26376,84839,english
26377,97353,english
26378,102947,english
26379,98551,english
26380,59197,english
26381,59197,日本語
26382,59197,普通话
26383,59197,ภาษาไทย
26384,131220,english
26385,28101,english
26386,84290,dansk
26387,84290,english
26388,90603,english
26389,83443,english
26390,83443,日本語
26391,83443,pусский
26392,137285,english
26393,137285,français
26394,83588,english
26395,72317,english
26396,71768,english
26397,68178,العربية
26398,68178,français
26399,84328,english
26400,53861,english
26401,77117,한국어/조선말
26402,94047,한국어/조선말
26403,94047,日本語
26404,94047,pусский
26405,94047,deutsch
26406,94047,普通话
26407,94047,english
26408,85872,english
26409,85872,español
26410,85872,français
26411,85872,日本語
26412,159203,suomi
26413,54075,english
26414,26005,广州话 / 廣州話
26415,43753,english
26416,121455,polski
26417,87818,english
26418,118424,english
26419,24925,english
26420,100747,english
26421,156717,english
26422,124414,slovenčina
26423,81634,english
26424,81634,español
26425,81634,
26426,160989,français
26427,128190,english
26428,119283,english
26429,94356,français
26430,94356,english
26431,91186,普通话
26432,91186,广州话 / 廣州話
26433,91186,english
26434,84191,english
26435,118557,pусский
26436,288151,español
26437,83125,english
26438,76686,deutsch
26439,76686,english
26440,76686,فارسی
26441,117974,english
26442,28830,日本語
26443,60304,english
26444,20088,norsk
26445,103667,english
26446,109520,english
26447,44450,français
26448,39750,english
26449,70829,한국어/조선말
26450,91679,english
26451,129728,svenska
26452,215012,english
26453,109475,english
26454,146837,english
26455,31147,english
26456,14614,english
26457,14614,polski
26458,41863,日本語
26459,19336,日本語
26460,24105,english
26461,105678,français
26462,105678,english
26463,118677,english
26464,74397,english
26465,91422,english
26466,51071,français
26467,76848,svenska
26468,87499,english
26469,144680,english
26470,36628,english
26471,42452,english
26472,50006,svenska
26473,33301,english
26474,50076,english
26475,126300,
26476,126300,العربية
26477,126300,français
26478,138574,türkçe
26479,114962,فارسی
26480,172003,deutsch
26481,131434,español
26482,56919,türkçe
26483,127864,español
26484,82520,english
26485,93858,english
26486,93858,polski
26487,93858,português
26488,127505,english
26489,89750,english
26490,114562,english
26491,114562,español
26492,334317,français
26493,281007,norsk
26494,57436,dansk
26495,57436,english
26496,57436,français
26497,57436,português
26498,39936,polski
26499,58244,english
26500,162145,english
26501,18912,deutsch
26502,33735,english
26503,93715,english
26504,36931,广州话 / 廣州話
26505,271504,广州话 / 廣州話
26506,81446,español
26507,81446,english
26508,83890,english
26509,121824,english
26510,70793,français
26511,257604,
26512,257604,español
26513,123648,العربية
26514,125541,қазақ
26515,45316,english
26516,45316,हिन्दी
26517,20302,english
26518,34843,english
26519,110398,español
26520,142650,english
26521,90369,english
26522,90369,français
26523,90369,deutsch
26524,150202,english
26525,97724,english
26526,13648,english
26527,13648,日本語
26528,133823,english
26529,40767,english
26530,33786,svenska
26531,78128,普通话
26532,78128,svenska
26533,78128,english
26534,109421,english
26535,109421,français
26536,121598,english
26537,121598,हिन्दी
26538,121598,اردو
26539,147815,தமிழ்
26540,147815,తెలుగు
26541,109431,english
26542,257176,english
26543,87436,한국어/조선말
26544,87436,english
26545,87436,español
26546,87436,日本語
26547,87436,deutsch
26548,87436,français
26549,178806,suomi
26550,36244,日本語
26551,36244,普通话
26552,270002,suomi
26553,133121,日本語
26554,133121,english
26555,47219,english
26556,177155,bosanski
26557,51590,english
26558,207655,slovenščina
26559,13946,english
26560,60011,
26561,60011,english
26562,60011,afrikaans
26563,60011,isizulu
26564,127918,english
26565,127918,עִבְרִית
26566,124461,english
26567,124461,deutsch
26568,121835,english
26569,121835,deutsch
26570,167179,polski
26571,136553,english
26572,119010,english
26573,17577,english
26574,46541,english
