,movieid,castid,character_name,actor_name,order
5861,1280.0,14,Tae-suk,Jae Hee,1
5862,1280.0,15,Min-gyu,Kwon Hyuk-Ho,2
5863,421.0,1,Steve Zissou,Bill Murray,0
5864,421.0,5,Eleanor Zissou,Anjelica Huston,1
5865,421.0,6,Jane Winslett-Richardson,Cate Blanchett,2
5866,2567.0,1,Howard Hughes,Leonardo DiCaprio,0
5867,2567.0,2,Katharine Hepburn,Cate Blanchett,1
5868,2567.0,4,Ava Gardner,Kate Beckinsale,2
5869,9833.0,1,The Phantom,Gerard Butler,0
5870,9833.0,2,Christine Daaé,Emmy Rossum,1
5871,9833.0,3,"Raoul, Vicomte de Chagny",Patrick Wilson,2
5872,1901.0,1,Carter Duryea,Topher Grace,0
5873,1901.0,3,Alex Foreman,Scarlett Johansson,1
5874,1901.0,4,Dan Foreman,Dennis Quaid,2
5875,693.0,22,Gaylord 'Greg' Focker,Ben Stiller,0
5876,693.0,23,Pam Byrnes,Teri Polo,1
5877,693.0,24,Jack Byrnes,Robert De Niro,2
5878,11804.0,8,Jonathan Rivers,Michael Keaton,0
5879,11804.0,9,Anna Rivers,Chandra West,1
5880,11804.0,10,Sarah Tate,Deborah Kara Unger,2
5881,7229.0,1,Quentin,Gérard Depardieu,0
5882,7229.0,2,Ruby,Jean Reno,1
5883,7229.0,3,Commissaire Vernet,Richard Berry,2
5884,9947.0,23,Elektra Natchios / Elektra,Jennifer Garner,0
5885,9947.0,24,Mark Miller,Goran Visnjic,1
5886,9947.0,25,Kirigi,Will Yun Lee,2
5887,7214.0,1,Ken Carter,Samuel L. Jackson,0
5888,7214.0,2,Kenyon Stone,Rob Brown,1
5889,7214.0,3,Damien Carter,Robert Ri'chard,2
5890,11423.0,1,Detective Park Doo-man,Song Kang-ho,0
5891,11423.0,2,Detective Seo Tae-yoon,Kim Sang-kyung,1
5892,11423.0,3,Detective Cho Yong-koo,Kim Roe-Ha,2
5893,613.0,1,Adolf Hitler,Bruno Ganz,0
5894,613.0,2,Traudl Junge,Alexandra Maria Lara,1
5895,613.0,3,Magda Goebbels,Corinna Harfouch,2
5896,8978.0,8,Sergeant Jake Roenick,Ethan Hawke,0
5897,8978.0,9,Marion Bishop,Laurence Fishburne,1
5898,8978.0,10,Captain Marcus Duvall,Gabriel Byrne,2
5899,11637.0,1,Nick Persons,Ice Cube,0
5900,11637.0,2,Suzanne Kingston,Nia Long,1
5901,11637.0,3,Lindsey Kingston,Aleisha Allen,2
5902,12142.0,12,Edward Carnby,Christian Slater,0
5903,12142.0,13,Aline Cedrac,Tara Reid,1
5904,12142.0,14,Richard Burke,Stephen Dorff,2
5905,11096.0,1,David Callaway,Robert De Niro,0
5906,11096.0,2,Emily Callaway,Dakota Fanning,1
5907,11096.0,3,Katherine,Famke Janssen,2
5908,8968.0,2,Kate Houghton,Emily Deschanel,0
5909,8968.0,3,Tim,Barry Watson,1
5910,8968.0,4,Franny Roberts,Skye McCole Bartusiak,2
5911,6961.0,1,Kat Ellis,Debra Messing,0
5912,6961.0,2,Nick Mercer,Dermot Mulroney,1
5913,6961.0,3,Amy Ellis,Amy Adams,2
5914,4935.0,6,Hauru,Takuya Kimura,0
5915,4935.0,7,Arechi no Majo,Akihiro Miwa,1
5916,4935.0,8,Karushifâ,Tatsuya Gashûin,2
5917,8488.0,17,Alex 'Hitch' Hitchens,Will Smith,0
5918,8488.0,2,Sara Melas,Eva Mendes,1
5919,8488.0,16,Albert Brennaman,Kevin James,2
5920,561.0,25,John Constantine,Keanu Reeves,0
5921,561.0,26,Angela Dodson / Isabel Dodson,Rachel Weisz,1
5922,561.0,27,Chas Kramer,Shia LaBeouf,2
5923,10214.0,1,Tim Avery,Jamie Kennedy,0
5924,10214.0,2,Loki,Alan Cumming,1
5925,10214.0,3,Tonya Avery,Traylor Howard,2
5926,9470.0,24,Sing,Stephen Chow,0
5927,9470.0,3,Landlord,Yuen Wah,1
5928,9470.0,32,Landlady,Yuen Qiu,2
5929,10012.0,1,Zela,Portia de Rossi,0
5930,10012.0,2,Ellie,Christina Ricci,1
5931,10012.0,3,Jimmy,Jesse Eisenberg,2
5932,10022.0,15,Shane Wolf,Vin Diesel,0
5933,10022.0,16,Principal Claire Fletcher,Lauren Graham,1
5934,10022.0,17,Julie Plummer,Faith Ford,2
5935,4551.0,4,Chili Palmer,John Travolta,0
5936,4551.0,5,Edie Athens,Uma Thurman,1
5937,4551.0,6,Raji,Vince Vaughn,2
5938,2026.0,12,Jeff Talley,Bruce Willis,0
5939,2026.0,13,Walter Smith,Kevin Pollak,1
5940,2026.0,14,Tommy Smith,Jimmy Bennett,2
5941,9928.0,13,Fender (voice),Robin Williams,0
5942,9928.0,14,Rodney Copperbottom (voice),Ewan McGregor,1
5943,9928.0,15,Cappy (voice),Halle Berry,2
5944,438.0,3,Eric Wynn,Zachary Bennett,0
5945,438.0,4,Cassandra Rains,Stephanie Moore,1
5946,438.0,5,Jax,Michael Riley,2
5947,13374.0,1,Casey Carlyle,Michelle Trachtenberg,0
5948,13374.0,2,Joan Carlyle,Joan Cusack,1
5949,13374.0,3,Ann,Amy Stewart,2
5950,10040.0,12,Gracie Hart,Sandra Bullock,0
5951,10040.0,13,Sam Fuller,Regina King,1
5952,10040.0,14,Jeff Foreman,Enrique Murciano,2
5953,11638.0,1,Percy Jones,Bernie Mac,0
5954,11638.0,2,Simon Green,Ashton Kutcher,1
5955,11638.0,3,Theresa Jones,Zoe Saldana,2
5956,15283.0,1,Narrator (voice),Shinchou Kokontei,0
5957,15283.0,2,Shoukichi (voice),Makoto Nonomura,1
5958,15283.0,5,"""Old Fireball"" Oroku (voice)",Nijiko Kiyokawa,2
5959,187.0,8,Nancy Callahan,Jessica Alba,0
5960,187.0,24,Miho,Devon Aoki,1
5961,187.0,7,Dwight McCarthy,Clive Owen,2
5962,7364.0,1,Dirk Pitt,Matthew McConaughey,0
5963,7364.0,2,Eva Rojas,Penélope Cruz,1
5964,7364.0,3,Al Giordino,Steve Zahn,2
5965,11431.0,1,Lindsey Meeks,Drew Barrymore,0
5966,11431.0,2,Ben Wrightman,Jimmy Fallon,1
5967,11431.0,31,Ben - 1980,Jason Spevack,2
5968,32085.0,1,Narrator (Voice),Vincent Price,0
5969,775.0,11,Professeur Barbenfouillis,Georges Méliès,0
5970,775.0,12,Pilote de la fusée,Henri Delannoy,1
5971,775.0,13,Femme de la Lune,Bleuette Bernon,2
5972,7453.0,12,Arthur Dent,Martin Freeman,0
5973,7453.0,5,Trillian,Zooey Deschanel,1
5974,7453.0,2,Zaphod Beeblebrox,Sam Rockwell,2
5975,10065.0,25,George Lutz,Ryan Reynolds,0
5976,10065.0,26,Kathy Lutz,Melissa George,1
5977,10065.0,27,Billy Lutz,Jesse James,2
5978,8976.0,8,Oliver Martin,Ashton Kutcher,0
5979,8976.0,9,Emily Friehl,Amanda Peet,1
5980,8976.0,5,Nicole,Aimee Garcia,2
5981,11679.0,13,Darius Stone / xXx,Ice Cube,0
5982,11679.0,10,Agent Augustus Gibbons,Samuel L. Jackson,1
5983,11679.0,9,Gen. George Octavius Deckert,Willem Dafoe,2
5984,1495.0,2,Balian de Ibelin,Orlando Bloom,0
5985,1495.0,25,Sibylla,Eva Green,1
5986,1495.0,26,Tiberias,Jeremy Irons,2
5987,10066.0,22,Carly Jones,Elisha Cuthbert,0
5988,10066.0,23,Paige Edwards,Paris Hilton,1
5989,10066.0,24,Bo / Vincent,Brian Van Holt,2
5990,1640.0,3,Jean Cabot,Sandra Bullock,0
5991,1640.0,4,Det. Graham Waters,Don Cheadle,1
5992,1640.0,8,Officer John Ryan,Matt Dillon,2
5993,11171.0,1,Neil,Joseph Gordon-Levitt,0
5994,11171.0,2,Brian,Brady Corbet,1
5995,11171.0,3,Wendy,Michelle Trachtenberg,2
5996,10027.0,14,Danny,Jet Li,0
5997,10027.0,16,Sam,Morgan Freeman,1
5998,10027.0,17,Bart,Bob Hoskins,2
5999,10837.0,1,Scrooge McDuck,Alan Young,0
6000,10837.0,15,Launchpad,Terence McGovern,1
6001,10837.0,4,"Huey Duck / Dewey Duck / Louie Duck / Webbigal ""Webby"" Vanderquack",Russi Taylor,2
6002,1895.0,13,Obi-Wan Kenobi,Ewan McGregor,0
6003,1895.0,14,Padmé Amidala,Natalie Portman,1
6004,1895.0,12,Anakin Skywalker / Darth Vader,Hayden Christensen,2
6005,9981.0,19,Phil Weston,Will Ferrell,0
6006,9981.0,20,Buck Weston,Robert Duvall,1
6007,9981.0,21,Barbara Weston,Kate Walsh,2
6008,4379.0,16,Charlie Cantillini,Jennifer Lopez,0
6009,4379.0,17,Viola Fields,Jane Fonda,1
6010,4379.0,18,Kevin Fields,Michael Vartan,2
6011,953.0,1,Alex,Ben Stiller,0
6012,953.0,2,Marty,Chris Rock,1
6013,953.0,3,Melman,David Schwimmer,2
6014,9291.0,1,Paul Crewe,Adam Sandler,0
6015,9291.0,2,Caretaker,Chris Rock,1
6016,9291.0,3,Coach Nate Scarborough,Burt Reynolds,2
6017,921.0,1,Jim Braddock,Russell Crowe,0
6018,921.0,2,Mae Braddock,Renée Zellweger,1
6019,921.0,3,Joe Gould,Paul Giamatti,2
6020,9779.0,1,Tibby Rollins,Amber Tamblyn,0
6021,9779.0,2,Lena Kaligaris,Alexis Bledel,1
6022,9779.0,3,Carmen Lowell,America Ferrera,2
6023,9787.0,1,Jay,Emile Hirsch,0
6024,9787.0,2,Tony Alva,Victor Rasuk,1
6025,9787.0,3,Philaine,Rebecca De Mornay,2
6026,787.0,19,Jane Smith,Angelina Jolie,0
6027,787.0,20,John Smith,Brad Pitt,1
6028,787.0,21,Eddie,Vince Vaughn,2
6029,14199.0,1,Sharkboy,Taylor Lautner,0
6030,14199.0,2,Lavagirl,Taylor Dooley,1
6031,14199.0,3,Max,Cayden Boyd,2
6032,10226.0,11,Marie,Cécile de France,0
6033,10226.0,12,Alexia,Maïwenn,1
6034,10226.0,13,The Killer,Philippe Nahon,2
6035,272.0,13,Bruce Wayne / Batman,Christian Bale,0
6036,272.0,14,Alfred Pennyworth,Michael Caine,1
6037,272.0,15,Henri Ducard,Liam Neeson,2
6038,15648.0,1,Holly Hamilton,Hilary Duff,0
6039,15648.0,2,Jean Hamilton,Heather Locklear,1
6040,15648.0,3,Ben Cooper,Chris Noth,2
6041,11451.0,1,Maggie Peyton,Lindsay Lohan,0
6042,11451.0,2,Ray Peyton Sr.,Michael Keaton,1
6043,11451.0,3,Trip Murphy,Matt Dillon,2
6044,11683.0,32,Riley,Simon Baker,0
6045,11683.0,11,Cholo,John Leguizamo,1
6046,11683.0,12,Kaufman,Dennis Hopper,2
6047,9722.0,1,Isabel Bigelow,Nicole Kidman,0
6048,9722.0,2,Jack Wyatt,Will Ferrell,1
6049,9722.0,3,Iris Smythson / Endora,Shirley MacLaine,2
6050,74.0,13,Ray Ferrier,Tom Cruise,0
6051,74.0,14,Rachel Ferrier,Dakota Fanning,1
6052,74.0,15,Mary-Ann,Miranda Otto,2
6053,1667.0,10,Narrator,Morgan Freeman,0
6054,1667.0,11,Le père,Charles Berling,1
6055,1667.0,12,La mère,Romane Bohringer,2
6056,9009.0,1,Dahlia Williams,Jennifer Connelly,0
6057,9009.0,2,Mr. Murray,John C. Reilly,1
6058,9009.0,3,Jeff Platzer,Tim Roth,2
6059,9738.0,1,Reed Richards / Mr. Fantastic,Ioan Gruffudd,0
6060,9738.0,2,Sue Storm / Invisible Woman,Jessica Alba,1
6061,9738.0,3,Johnny Storm / Human Torch,Chris Evans,2
6062,9522.0,1,John Beckwith,Owen Wilson,0
6063,9522.0,2,Jeremy Grey,Vince Vaughn,1
6064,9522.0,3,Secretary William Cleary,Christopher Walken,2
6065,1826.0,6,Xavier Rousseau,Romain Duris,0
6066,1826.0,7,Wendy,Kelly Reilly,1
6067,1826.0,8,Martine,Audrey Tautou,2
6068,1635.0,5,Lincoln Six Echo / Tom Lincoln,Ewan McGregor,0
6069,1635.0,21,Jordan Two Delta / Sarah Jordan,Scarlett Johansson,1
6070,1635.0,7,Albert Laurent,Djimon Hounsou,2
6071,1696.0,15,Captain Spaulding / James Cutter,Sid Haig,0
6072,1696.0,16,Otis B. Driftwood,Bill Moseley,1
6073,1696.0,17,Baby Firefly / Vera-Ellen,Sheri Moon Zombie,2
6074,11459.0,1,Will Stronghold,Michael Angarano,0
6075,11459.0,2,Steve Stronghold / The Commander,Kurt Russell,1
6076,11459.0,3,Josie Stronghold / Jetstream,Kelly Preston,2
6077,10048.0,21,Lt. Ben Gannon,Josh Lucas,0
6078,10048.0,23,Lt. Kara Wade,Jessica Biel,1
6079,10048.0,24,Lt. Henry Purcell,Jamie Foxx,2
6080,16320.0,3,Mal,Nathan Fillion,0
6081,16320.0,4,Zoe,Gina Torres,1
6082,16320.0,5,Wash,Alan Tudyk,2
6083,308.0,2,Don Johnston,Bill Murray,0
6084,308.0,3,Sherry,Julie Delpy,1
6085,308.0,4,Laura,Sharon Stone,2
6086,6519.0,1,Luke Duke,Johnny Knoxville,0
6087,6519.0,2,Bo Duke,Seann William Scott,1
6088,6519.0,11,Daisy Duke,Jessica Simpson,2
6089,11453.0,1,Deuce Bigalow,Rob Schneider,0
6090,11453.0,2,T.J. Hicks,Eddie Griffin,1
6091,11453.0,3,Gaspar Voorsboch,Jeroen Krabbé,2
6092,9913.0,14,Caroline Ellis,Kate Hudson,0
6093,9913.0,15,Violet Devereaux,Gena Rowlands,1
6094,9913.0,16,Luke Marshall,Peter Sarsgaard,2
6095,8292.0,2,Bobby Mercer,Mark Wahlberg,0
6096,8292.0,3,Angel Mercer,Tyrese Gibson,1
6097,8292.0,4,"Jeremiah ""Jerry"" Mercer",André Benjamin,2
6098,501.0,3,Himself,Timothy Treadwell,0
6099,501.0,4,Herself,Kathleen Parker,1
6100,501.0,5,Himself,Warren Queeney,2
6101,6957.0,1,Andy Stitzer,Steve Carell,0
6102,6957.0,2,Trish,Catherine Keener,1
6103,6957.0,3,David,Paul Rudd,2
6104,11460.0,1,Lisa Reisert,Rachel McAdams,0
6105,11460.0,2,Jackson Rippner,Cillian Murphy,1
6106,11460.0,3,Joe Reisert,Brian Cox,2
6107,445.0,2,Georges Laurent,Daniel Auteuil,0
6108,445.0,3,Anne Laurent,Juliette Binoche,1
6109,445.0,4,La mère de Georges,Annie Girardot,2
6110,9564.0,12,Astérix,Christian Clavier,0
6111,9564.0,13,Obélix,Gérard Depardieu,1
6112,9564.0,14,Lucius Detritus,Roberto Benigni,2
6113,14175.0,2,Valiant (voice),Ewan McGregor,0
6114,14175.0,3,Bugsy (voice),Ricky Gervais,1
6115,14175.0,4,Von Talon (voice),Tim Curry,2
6116,4442.0,2,Jacob Grimm,Heath Ledger,0
6117,4442.0,3,Wilhelm Grimm,Matt Damon,1
6118,4442.0,4,Hidlick,Mackenzie Crook,2
6119,9042.0,1,Jack McAllister,Cole Hauser,0
6120,9042.0,2,Tyler McAllister,Eddie Cibrian,1
6121,9042.0,3,Top Buchanan,Моррис Честнат,2
6122,1985.0,11,Justin Quayle,Ralph Fiennes,0
6123,1985.0,12,Tessa Quayle,Rachel Weisz,1
6124,1985.0,13,Sandy Woodrow,Danny Huston,2
6125,9335.0,1,Frank Martin,Jason Statham,0
6126,9335.0,2,Audrey Billings,Amber Valletta,1
6127,9335.0,3,Lola,Kate Nauta,2
6128,9007.0,1,Dr. Elizabeth Masterson,Reese Witherspoon,0
6129,9007.0,2,David Abbott,Mark Ruffalo,1
6130,9007.0,3,Jack Houriskey,Donal Logue,2
6131,9777.0,1,Catherine Llewellyn,Gwyneth Paltrow,0
6132,9777.0,2,Robert Llewellyn,Anthony Hopkins,1
6133,9777.0,3,Harold 'Hal' Dobbs,Jake Gyllenhaal,2
6134,1830.0,1,Yuri Orlov,Nicolas Cage,0
6135,1830.0,2,Ava Fontaine Orlov,Bridget Moynahan,1
6136,1830.0,3,Vitaly Orlov,Jared Leto,2
6137,340.0,5,Jonathan Safran Foer,Elijah Wood,0
6138,340.0,4,Alex,Eugene Hutz,1
6139,340.0,18,Grandfather,Boris Leskin,2
6140,11636.0,1,Senior Insp. Chan Kwok-Wing,Jackie Chan,0
6141,11636.0,2,Zheng Xiaofeng,Nicholas Tse,1
6142,11636.0,26,Sun Ho Yee,Charlie Yeung,2
6143,8814.0,1,Sarge,Dwayne Johnson,0
6144,8814.0,2,John Grimm,Karl Urban,1
6145,8814.0,12,Samantha Grimm,Rosamund Pike,2
6146,9923.0,24,Domino Harvey,Keira Knightley,0
6147,9923.0,25,Ed Mosbey,Mickey Rourke,1
6148,9923.0,27,Choco,Edgar Ramírez,2
6149,7553.0,1,Monty,Ryan Reynolds,0
6150,7553.0,2,Serena,Anna Faris,1
6151,7553.0,3,Dean,Justin Long,2
6152,8202.0,1,Aeon Flux,Charlize Theron,0
6153,8202.0,2,Trevor Goodchild,Marton Csokas,1
6154,8202.0,3,Oren Goodchild,Jonny Lee Miller,2
6155,1947.0,1,Einar Gilkyson,Robert Redford,0
6156,1947.0,5,Jean Gilkyson,Jennifer Lopez,1
6157,1947.0,6,Mitch Bradley,Morgan Freeman,2
6158,8643.0,1,Erin Bruner,Laura Linney,0
6159,8643.0,2,Father Moore,Tom Wilkinson,1
6160,8643.0,3,Ethan Thomas,Campbell Scott,2
6161,9315.0,9,Kyle Pratt,Jodie Foster,0
6162,9315.0,10,Gene Carson,Peter Sarsgaard,1
6163,9315.0,11,Captain Rich,Sean Bean,2
6164,3933.0,2,Victor Van Dort (voice),Johnny Depp,0
6165,3933.0,3,Corpse Bride (voice),Helena Bonham Carter,1
6166,3933.0,4,Victoria Everglot (voice),Emily Watson,2
6167,8923.0,12,Matt Buckner,Elijah Wood,0
6168,8923.0,13,Shannon Dunham,Claire Forlani,1
6169,8923.0,14,Pete Dunham,Charlie Hunnam,2
6170,59.0,2,Tom Stall,Viggo Mortensen,0
6171,59.0,3,Edie Stall,Maria Bello,1
6172,59.0,4,Sarah Stall,Heidi Hayes,2
6173,257.0,1,Oliver Twist,Barney Clark,0
6174,257.0,2,Fagin,Ben Kingsley,1
6175,257.0,3,Bill Sikes,Jamie Foreman,2
6176,398.0,1,Truman Capote,Philip Seymour Hoffman,0
6177,398.0,5,Laura Kinney,Allie Mickelson,1
6178,398.0,6,Christopher,Craig Archibald,2
6179,647.0,46,Cloud Strife,Takahiro Sakurai,0
6180,647.0,47,Sephiroth,Toshiyuki Morikawa,1
6181,647.0,48,Tifa Lockhart,Ayumi Ito,2
6182,11968.0,10,Jared,Paul Walker,0
6183,11968.0,11,Sam,Jessica Alba,1
6184,11968.0,12,Bryce,Scott Caan,2
6185,533.0,30,Wallace / Hutch,Peter Sallis,0
6186,533.0,26,Lady Campanula Tottington,Helena Bonham Carter,1
6187,533.0,27,Victor Quartermaine,Ralph Fiennes,2
6188,5236.0,35,Harry Lockhart,Robert Downey Jr.,0
6189,5236.0,2,Gay Perry,Val Kilmer,1
6190,5236.0,3,Harmony Faith Lane,Michelle Monaghan,2
6191,11344.0,13,Sun-woo,Lee Byung-hun,0
6192,11344.0,26,Hee-soo,Shin Min-A,1
6193,11344.0,4,Mr. Kang,Kim Yeong-cheol,2
6194,9763.0,1,Santiago Munez,Kuno Becker,0
6195,9763.0,2,Gavin Harris,Alessandro Nivola,1
6196,9763.0,3,Roz Harmison,Anna Friel,2
6197,11931.0,12,Maggie Feller,Cameron Diaz,0
6198,11931.0,13,Rose Feller,Toni Collette,1
6199,11931.0,27,Ella Hirsh,Shirley MacLaine,2
6200,10707.0,1,Bernard Berkman,Jeff Daniels,0
6201,10707.0,2,Joan Berkman,Laura Linney,1
6202,10707.0,3,Walt Berkman,Jesse Eisenberg,2
6203,9910.0,17,Walter Abrams,Al Pacino,0
6204,9910.0,18,Brandon Lang,Matthew McConaughey,1
6205,9910.0,19,Toni Morrow,Rene Russo,2
6206,142.0,11,Ennis Del Mar,Heath Ledger,0
6207,142.0,12,Jack Twist,Jake Gyllenhaal,1
6208,142.0,13,Joe Aguirre,Randy Quaid,2
6209,9621.0,6,Drew Baylor,Orlando Bloom,0
6210,9621.0,7,Claire Colburn,Kirsten Dunst,1
6211,9621.0,8,Hollie Baylor,Susan Sarandon,2
6212,3291.0,2,Edward R. Murrow,David Strathairn,0
6213,3291.0,1,Sig Mickelson,Jeff Daniels,1
6214,3291.0,3,Natalie,Alex Borstein,2
6215,16608.0,1,Charlie Burns,Guy Pearce,0
6216,16608.0,2,Captain Morris Stanley,Ray Winstone,1
6217,16608.0,3,Martha Stanley,Emily Watson,2
6218,791.0,19,Nick Castle,Tom Welling,0
6219,791.0,20,Elizabeth Williams,Maggie Grace,1
6220,791.0,21,Stevie Wayne,Selma Blair,2
6221,8066.0,3,Sam Foster,Ewan McGregor,0
6222,8066.0,4,Henry Letham,Ryan Gosling,1
6223,8066.0,5,Lila Culpepper,Naomi Watts,2
6224,1656.0,1,Zorro,Antonio Banderas,0
6225,1656.0,2,Elena,Catherine Zeta-Jones,1
6226,1656.0,22,Joaquin,Adrián Alonso Barona,2
6227,6963.0,3,David Spritz,Nicolas Cage,0
6228,6963.0,4,Robert Spritzel,Michael Caine,1
6229,6963.0,5,Noreen,Hope Davis,2
6230,215.0,4,Jigsaw,Tobin Bell,0
6231,215.0,5,Amanda,Shawnee Smith,1
6232,215.0,6,Eric Matthews,Donnie Wahlberg,2
6233,2313.0,1,Rafi Gardet,Uma Thurman,0
6234,2313.0,2,David Bloomberg,Bryan Greenberg,1
6235,2313.0,3,Lisa Metzger,Meryl Streep,2
6236,8274.0,7,Mr. Levenstein,Eugene Levy,0
6237,8274.0,8,Matt Stifler,Tad Hilgenbrink,1
6238,8274.0,9,Elyse,Arielle Kebbel,2
6239,10851.0,18,Jake,Jason Statham,0
6240,10851.0,23,Macha,Ray Liotta,1
6241,10851.0,24,Zach,Vincent Pastore,2
6242,25.0,1,Staff Sgt. Sykes,Jamie Foxx,0
6243,25.0,2,Anthony Swofford,Jake Gyllenhaal,1
6244,25.0,3,D.I. Fitch,Scott MacDonald,1
6245,9982.0,19,Chicken Little (voice),Zach Braff,0
6246,9982.0,28,Abby Mallard (voice),Joan Cusack,1
6247,9982.0,35,Fish Out of Water (voice),Dan Molina,2
6248,12877.0,2,Richard,Paddy Considine,0
6249,12877.0,3,Sonny,Gary Stretch,1
6250,12877.0,4,Anthony,Toby Kebbell,2
6251,11661.0,1,Anna Sorensen,Diane Kruger,0
6252,11661.0,14,Anna Sörensen (singing voice),Natalie Dessay,1
6253,11661.0,2,Nikolaus Sprink,Benno Fürmann,2
6254,10060.0,26,Marcus,50 Cent,0
6255,10060.0,28,Charlene,Joy Bryant,1
6256,10060.0,29,Majestic,Adewale Akinnuoye-Agbaje,2
6257,10033.0,21,Chris Brander,Ryan Reynolds,0
6258,10033.0,23,Jamie Palamino,Amy Smart,1
6259,10033.0,25,Samantha James,Anna Faris,2
6260,231.0,16,Bob Barnes,George Clooney,0
6261,231.0,17,Bryan Woodman,Matt Damon,1
6262,231.0,18,Bennett Holiday,Jeffrey Wright,2
6263,8999.0,2,Charles Schine,Clive Owen,0
6264,8999.0,5,Lucinda Harris,Jennifer Aniston,1
6265,8999.0,1,LaRoche,Vincent Cassel,2
6266,4348.0,38,Elizabeth Bennet,Keira Knightley,0
6267,4348.0,2,Mr. Darcy,Matthew Macfadyen,1
6268,4348.0,41,Jane Bennet,Rosamund Pike,2
6269,9885.0,8,Mick Taylor,John Jarratt,0
6270,9885.0,9,Liz Hunter,Cassandra Magrath,1
6271,9885.0,10,Kristy Earl,Kestie Morassi,2
6272,9392.0,1,Sarah,Shauna Macdonald,0
6273,9392.0,2,Juno,Natalie Mendoza,1
6274,9392.0,3,Beth,Alex Reid,2
6275,674.0,1,Harry Potter,Daniel Radcliffe,0
6276,674.0,2,Ron Weasley,Rupert Grint,1
6277,674.0,3,Hermione Granger,Emma Watson,2
6278,69.0,2,Johnny Cash,Joaquin Phoenix,0
6279,69.0,3,June Carter,Reese Witherspoon,1
6280,69.0,10,Vivian,Ginnifer Goodwin,2
6281,1833.0,26,Mark Cohen,Anthony Rapp,0
6282,1833.0,27,Roger Davis,Adam Pascal,1
6283,1833.0,28,Mimi Marquez,Rosario Dawson,2
6284,6795.0,5,Danny,Jonah Bobo,0
6285,6795.0,6,Walter,Josh Hutcherson,1
6286,6795.0,7,Astronaut,Dax Shepard,2
6287,13499.0,1,Frank Beardsley,Dennis Quaid,0
6288,13499.0,2,Helen North,Rene Russo,1
6289,13499.0,3,William Beardsley,Sean Faris,2
6290,116.0,16,Chris Wilton,Jonathan Rhys Meyers,0
6291,116.0,17,Nola Rice,Scarlett Johansson,1
6292,116.0,18,Chloe Hewett Wilton,Emily Mortimer,2
6293,411.0,5,Peter Pevensie,William Moseley,0
6294,411.0,6,Susan Pevensie,Anna Popplewell,1
6295,411.0,4,Edmund Pevensie,Skandar Keynes,2
6296,254.0,5,Ann Darrow,Naomi Watts,0
6297,254.0,6,Carl Denham,Jack Black,1
6298,254.0,7,Jack Driscoll,Adrien Brody,2
6299,1904.0,4,Sayuri,Zhang Ziyi,0
6300,1904.0,5,Hatsumomo,Gong Li,1
6301,1904.0,6,Pumpkin,Youki Kudoh,2
6302,9043.0,1,Julie Morton,Claire Danes,0
6303,9043.0,2,Sybil Stone,Diane Keaton,1
6304,9043.0,3,Amy Stone,Rachel McAdams,2
6305,8290.0,23,"Augustin Bouvet, peintre en bâtiment",Bourvil,0
6306,8290.0,24,"Stanislas Lefort, chef d'orchestre",Louis de Funès,1
6307,8290.0,25,Sir Reginald Brook,Terry-Thomas,2
6308,8053.0,3,Pete Perkins,Tommy Lee Jones,0
6309,8053.0,4,Mike Norton,Barry Pepper,1
6310,8053.0,6,Belmont,Dwight Yoakam,2
6311,612.0,10,Avner,Eric Bana,0
6312,612.0,11,Steve,Daniel Craig,1
6313,612.0,12,Carl,Ciarán Hinds,2
6314,9899.0,15,Leo Bloom,Matthew Broderick,0
6315,9899.0,16,Ulla,Uma Thurman,1
6316,9899.0,17,Franz Liebkind,Will Ferrell,2
6317,2800.0,9,Sarah Huttinger,Jennifer Aniston,0
6318,2800.0,10,Beau Burroughs,Kevin Costner,1
6319,2800.0,11,Katharine Richelieu,Shirley MacLaine,2
6320,9641.0,1,Tom Baker,Steve Martin,0
6321,9641.0,2,Jimmy Murtaugh,Eugene Levy,1
6322,9641.0,3,Kate Baker,Bonnie Hunt,2
6323,7552.0,1,Dick Harper,Jim Carrey,0
6324,7552.0,2,Jane Harper,Téa Leoni,1
6325,7552.0,3,Jack McCallister,Alec Baldwin,2
6326,9681.0,1,Casanova,Heath Ledger,0
6327,9681.0,2,Francesca Bruni,Sienna Miller,1
6328,9681.0,3,Pucci,Jeremy Irons,2
6329,9687.0,1,Reverend Walter Goodfellow,Rowan Atkinson,0
6330,9687.0,2,Gloria Goodfellow,Kristin Scott Thomas,1
6331,9687.0,3,Grace Hawkins,Maggie Smith,2
6332,11400.0,1,Captain Smith,Colin Farrell,0
6333,11400.0,2,Pocahontas,Q'orianka Kilcher,1
6334,11400.0,3,Captain Newport,Christopher Plummer,2
6335,4550.0,14,Mr. Baek,Choi Min-sik,0
6336,4550.0,15,Lee Geum-ja,Lee Young-ae,1
6337,4550.0,27,Jenny,Kwon Yea-young,2
6338,10045.0,19,Leïto,David Belle,0
6339,10045.0,40,Capt. Damien Tomaso,Cyril Raffaelli,1
6340,10045.0,20,K2,Tony D'Amario,2
6341,1690.0,13,Paxton,Jay Hernandez,0
6342,1690.0,14,Josh,Derek Richardson,1
6343,1690.0,15,Oli,Eythor Gudjonsson,2
6344,9900.0,25,Samantha,Linda Cardellini,0
6345,9900.0,26,Alex,Allen Covert,1
6346,9900.0,27,Dante,Peter Dante,2
