id,castid,character_name,actor_name,order
12201,4,Bennett,Danny Huston,2
26466,7,Jess,Melissa George,0
26466,6,Victor,Liam Hemsworth,1
26466,8,Heather,Emma Lung,2
8952,4,Steven Russell,Jim Carrey,0
8952,3,Phillip Morris,Ewan McGregor,1
8952,5,Debbie,Leslie Mann,2
25983,1,Samantha,Jocelin Donahue,0
25983,6,Mrs. Ulman,Mary Woronov,1
25983,7,Megan,Greta Gerwig,2
24469,1,Mia Williams,Katie Jarvis,0
24469,7,Connor O'Reily,Michael Fassbender,1
24469,8,Joanne,Kierston Wareing,2
32856,1,Morley Clarkson,Jessica Alba,0
32856,2,Kara Monahan,Jessica Biel,1
32856,3,Holden Wilson,Bradley Cooper,2
7978,3,Lawrence Talbot,Benicio del Toro,0
7978,2,Sir John Talbot,Anthony Hopkins,1
7978,7,Gwen Conliffe,Emily Blunt,2
11324,2,Teddy Daniels,Leonardo DiCaprio,0
11324,3,Chuck Aule,Mark Ruffalo,1
11324,4,Dr. John Cawley,Ben Kingsley,2
24253,2,Mikael Blomkvist,Michael Nyqvist,0
24253,1,Lisbeth Salander,Noomi Rapace,1
24253,3,Erika Berger,Lena Endre,2
32657,1,Percy Jackson,Logan Lerman,0
32657,2,Grover Underwood,Brandon T. Jackson,1
32657,3,Annabeth Chase,Alexandra Daddario,2
23742,4,Jimmy Monroe,Bruce Willis,0
23742,20,Paul Hodges,Tracy Morgan,1
23742,19,Raul,Juan Carlos Hernández,2
11439,4,The Ghost,Ewan McGregor,0
11439,24,Adam Lang,Pierce Brosnan,1
11439,10,Rick Ricardelli,Jon Bernthal,2
26963,1,Brendan (voice),Evan McGuire,0
26963,6,Aisling (voice),Christen Mooney,1
26963,2,Abbot Cellach (voice),Brendan Gleeson,2
23172,4,Gillian,Amber Valletta,0
23172,5,Larry,Lucas Till,1
23172,6,Bob Ho,Jackie Chan,2
26428,1,Hypatia,Rachel Weisz,0
26428,2,Davus,Max Minghella,1
26428,3,Orestes,Oscar Isaac,2
15357,3,Damien,Cyril Raffaelli,0
15357,4,Leïto,David Belle,1
15357,5,Le Président de la République,Philippe Torreton,2
29427,9,David,Timothy Olyphant,0
29427,10,Judy,Radha Mitchell,1
29427,11,Russell,Joe Anderson,2
22971,1,Savannah Lynn Curtis,Amanda Seyfried,0
22971,2,John Tyree,Channing Tatum,1
22971,3,Tim Wheddon,Henry Thomas,2
23023,4,Derek Thompson / Tooth Fairy,Dwayne Johnson,0
23023,7,Tracy,Stephen Merchant,1
23023,9,Carly,Ashley Judd,2
10664,3,Ángela Vidal,Manuela Velasco,0
10664,7,Manu,Ferran Terraza,1
10664,10,Jennifer,Claudia Silva,2
17473,1,Johnny,Tommy Wiseau,0
17473,2,Lisa,Juliette Danielle,1
17473,3,Mark,Greg Sestero,2
12155,7,Alice Kingsleigh,Mia Wasikowska,0
12155,13,The Mad Hatter,Johnny Depp,1
12155,3,The White Queen,Anne Hathaway,2
22972,3,Roy Miller,Matt Damon,0
22972,5,Clark Poundstone,Greg Kinnear,1
22972,61,Martin Brown,Brendan Gleeson,2
26389,3,Charlie Wax,John Travolta,0
26389,4,James Reece,Jonathan Rhys Meyers,1
26389,5,Caroline,Kasia Smutniak,2
23488,3,Dorian Gray,Ben Barnes,0
23488,2,Lord Henry Wotton,Colin Firth,1
23488,5,Emily Wotton,Rebecca Hall,2
27583,1,Roger Greenberg,Ben Stiller,0
27583,10,Florence Marr,Greta Gerwig,1
27583,8,Ivan Schrank,Rhys Ifans,2
26390,3,Eddie Dugan,Richard Gere,0
26390,4,Tango,Don Cheadle,1
26390,5,Sal,Ethan Hawke,2
34016,1,Molly,Alice Eve,0
34016,2,Kirk Kettner,Jay Baruchel,1
34016,3,Jack,Mike Vogel,2
25941,1,Harry Brown,Michael Caine,0
25941,2,D.I. Alice Frampton,Emily Mortimer,1
25941,3,S.I. Childs,Iain Glen,2
23169,2,Tyler Hawkins,Robert Pattinson,0
23169,4,Ally Craig,Emilie de Ravin,1
23169,3,Charles Hawkins,Pierce Brosnan,2
44363,1,Parker O'Neil,Emma Bell,0
44363,2,Joe Lynch,Shawn Ashmore,1
44363,3,Dan Walker,Kevin Zegers,2
27573,1,Milo Boyd,Gerard Butler,0
27573,2,Nicole Hurley,Jennifer Aniston,1
27573,5,Uncle Sam,Gio Perez,2
31867,1,Remy,Jude Law,0
31867,2,Jake,Forest Whitaker,1
31867,3,Beth,Alice Braga,2
28355,1,Emily Jenkins,Renée Zellweger,0
28355,2,Lillith Sullivan,Jodelle Ferland,1
28355,3,Detective Mike Barron,Ian McShane,2
23048,2,Adam,John Cusack,0
23048,4,April,Lizzy Caplan,1
23048,13,Lou,Rob Corddry,2
28211,4,Catherine Stewart,Julianne Moore,0
28211,2,David Stewart,Liam Neeson,1
28211,3,Chloe Sweeney,Amanda Seyfried,2
30018,4,Mother,Kim Hye-ja,0
30018,1,Yoon Do-joon,Won Bin,1
30018,11,Jin-tae,Jin Goo,2
10191,3,Hiccup (voice),Jay Baruchel,0
10191,4,Stoick (voice),Gerard Butler,1
10191,5,Gobber (voice),Craig Ferguson,2
27936,1,Bazil,Dany Boon,0
27936,2,Fracasse,Dominique Pinon,1
27936,3,Nicolas Thibault De Fenouillet,André Dussollier,2
18823,1,Perseus,Sam Worthington,0
18823,23,Zeus,Liam Neeson,1
18823,3,Hades,Ralph Fiennes,2
34769,1,Arthur Poppington / Defendor,Woody Harrelson,0
34769,2,Kat,Kat Dennings,1
34769,3,Chuck Dooney,Elias Koteas,2
23483,9,Dave Lizewski / Kick-Ass,Aaron Taylor-Johnson,0
23483,6,Mindy Macready / Hit-Girl,Chloë Grace Moretz,1
23483,4,Chris D'Amico / Red Mist,Christopher Mintz-Plasse,2
35056,2,Claire Foster,Tina Fey,0
35056,1,Phil Foster,Steve Carell,1
35056,3,Holbrooke,Mark Wahlberg,2
13417,1,Kronk (voice),Patrick Warburton,0
13417,2,Ms. Birdwell (voice),Tracey Ullman,1
13417,3,Yzma (voice),Eartha Kitt,2
36419,1,Eliot Deacon,Liam Neeson,0
36419,2,Paul,Justin Long,1
36419,3,Anna Taylor,Christina Ricci,2
27586,4,Cherie Currie,Dakota Fanning,0
27586,3,Joan Jett,Kristen Stewart,1
27586,7,Kim Fowley,Michael Shannon,2
34803,1,Elaine,Zoe Saldana,0
34803,2,Oscar,James Marsden,1
34803,4,Ryan,Martin Lawrence,2
37861,1,One-Eye,Mads Mikkelsen,0
37861,2,Kare,Gary Lewis,1
37861,3,Gorm,Jamie Sives,2
33217,4,Greg Heffley,Zachary Gordon,0
33217,10,Rowley Jefferson,Robert Capron,1
33217,3,Susan Heffley,Rachael Harris,2
34813,3,Franklin Clay,Jeffrey Dean Morgan,0
34813,1,Aisha al-Fadhil,Zoe Saldana,1
34813,4,Jake Jensen,Chris Evans,2
35690,5,Ronnie Miller,Miley Cyrus,0
35690,6,Steve Miller,Greg Kinnear,1
35690,7,Jonah Miller,Bobby Coleman,2
37169,2,Dr. Heiter,Dieter Laser,0
37169,3,Lindsay,Ashley C. Williams,1
37169,4,Jenny,Ashlynn Yennie,2
39452,2,Himself,Banksy,0
39452,3,Himself,Shepard Fairey,1
39452,4,Himself,Thierry Guetta,2
32985,1,Solomon Kane,James Purefoy,0
32985,3,William Crowthorn,Pete Postlethwaite,1
32985,4,Katherine Crowthorn,Alice Krige,2
10138,30,Tony Stark / Iron Man,Robert Downey Jr.,0
10138,18,"Virginia ""Pepper"" Potts",Gwyneth Paltrow,1
10138,19,"Lt. Col. James ""Rhodey"" Rhodes / War Machine",Don Cheadle,2
38579,4,Marmaduke (voice),Owen Wilson,0
38579,5,Mazie (voice),Emma Stone,1
38579,6,Carlos (voice),George Lopez,2
37931,7,MacGruber,Will Forte,0
37931,4,Vicki St. Elmo,Kristen Wiig,1
37931,5,Dieter Von Cunth,Val Kilmer,2
23437,19,Nancy Holbrook,Rooney Mara,0
23437,1,Freddy Krueger,Jackie Earle Haley,1
23437,3,Quentin Smith,Kyle Gallner,2
37495,5,Omar,Riz Ahmed,0
37495,7,Barry,Nigel Lindsay,1
37495,4,Waj,Kayvan Novak,2
35169,12,Dan Sanders,Brendan Fraser,0
35169,13,Neal Lyman,Ken Jeong,1
35169,14,Tammy Sanders,Brooke Shields,2
38542,3,Alice Creed,Gemma Arterton,0
38542,4,Danny,Martin Compston,1
38542,5,Vic,Eddie Marsan,2
20662,1,Robin Longstride,Russell Crowe,0
20662,2,Marion Loxley,Cate Blanchett,1
20662,14,Sir Walter Loxley,Max von Sydow,2
46705,3,Dean Pereira,Ryan Gosling,0
46705,4,Cindy Heller-Pereira,Michelle Williams,1
46705,5,Bobby,Mike Vogel,2
37821,4,Jen Kornfeldt,Katherine Heigl,0
37821,5,Spencer Aimes,Ashton Kutcher,1
37821,6,Mr. Kornfeldt,Tom Selleck,2
26388,1,Paul Conroy,Ryan Reynolds,0
26388,31,Jabir (voice),José Luis García Pérez,1
26388,7,Dan Brenner (voice),Robert Paterson,2
9543,5,Prince Dastan,Jake Gyllenhaal,0
9543,2,Tamina,Gemma Arterton,1
9543,7,Nizam,Ben Kingsley,1
37786,2,Carrie Bradshaw,Sarah Jessica Parker,0
37786,3,Charlotte York,Kristin Davis,1
37786,4,Miranda Hobbes,Cynthia Nixon,2
32823,1,Aaron Green,Jonah Hill,0
32823,2,Aldous Snow,Russell Brand,1
32823,3,Jackie Q,Rose Byrne,2
38199,3,Henry Harold 'H' Humphries,Samuel L. Jackson,0
38199,6,Agent Helen Brody,Carrie-Anne Moss,1
38199,4,Steven Arthur Younger,Michael Sheen,2
34806,22,Zoe,Jennifer Lopez,0
34806,2,Stan,Alex O'Loughlin,1
34806,3,Olivia,Danneel Ackles,2
37707,2,Clive,Adrien Brody,0
37707,3,Elsa,Sarah Polley,1
37707,4,Dren,Delphine Chanéac,2
37056,2,Sophie Hall,Amanda Seyfried,0
37056,37,Charlie Wyman,Christopher Egan,1
37056,3,Victor,Gael García Bernal,2
34480,1,Sarah Carter,Shauna Macdonald,0
34480,2,Juno Kaplan,Natalie Mendoza,1
34480,4,Vaines,Gavin O'Herlihy,2
29917,1,White,Luke Mably,0
29917,2,Dark,Adar Beck,1
29917,3,Guard,Chris Carey,2
20533,2,Jonah Hex,Josh Brolin,0
20533,3,Turnbull,John Malkovich,1
20533,1,Leila,Megan Fox,2
34544,24,Col. John 'Hannibal' Smith,Liam Neeson,0
34544,25,Lt. Templeton 'Faceman' Peck,Bradley Cooper,1
34544,26,Capt. Charisa Sosa,Jessica Biel,2
10193,6,Woody (voice),Tom Hanks,0
10193,9,Buzz Lightyear (voice),Tim Allen,1
10193,17,Lotso (voice),Ned Beatty,2
39013,2,Ree Dolly,Jennifer Lawrence,0
39013,3,Teardrop,John Hawkes,1
39013,4,Little Arthur,Kevin Breznahan,2
10192,2,Shrek (voice),Mike Myers,0
10192,3,Donkey (voice),Eddie Murphy,1
10192,4,Princess Fiona (voice),Cameron Diaz,2
37414,2,Lou Ford,Casey Affleck,0
37414,3,Amy Stanton,Kate Hudson,1
37414,4,Joyce Lakeland,Jessica Alba,2
13989,2,Jack Bauer,Kiefer Sutherland,0
13989,5,President Elect Allison Taylor,Cherry Jones,1
13989,6,Ethan Kanin,Bob Gunton,2
24021,23,Isabella 'Bella' Swan,Kristen Stewart,0
24021,24,Edward Cullen,Robert Pattinson,1
24021,25,Jacob Black,Taylor Lautner,2
34647,3,Oscar,Nathaniel Brown,0
34647,4,Linda,Paz de la Huerta,1
34647,8,Alex,Cyril Roy,2
10196,2,Aang,Noah Ringer,0
10196,5,Katara,Nicola Peltz,1
10196,4,Sokka,Jackson Rathbone,2
34851,5,Edwin,Topher Grace,0
34851,6,Isabelle,Alice Braga,1
34851,7,Noland,Laurence Fishburne,2
20352,3,Gru (voice),Steve Carell,0
20352,2,Vector (voice),Jason Segel,1
20352,1,Dr. Nefario (voice),Russell Brand,2
27205,1,Dom Cobb,Leonardo DiCaprio,0
27205,3,Arthur,Joseph Gordon-Levitt,1
27205,5,Ariadne,Ellen Page,2
38365,4,Lenny Feder,Adam Sandler,0
38365,5,Roxanne Chase-Feder,Salma Hayek,1
38365,7,Sally Lamonsoff,Maria Bello,2
27022,4,Balthazar Blake,Nicolas Cage,0
27022,5,Dave Stutler,Jay Baruchel,1
27022,6,Veronica Gorloisen,Monica Bellucci,2
37834,3,Roy Miller,Tom Cruise,0
37834,4,June Havens,Cameron Diaz,1
37834,5,Fitzgerald,Peter Sarsgaard,2
38575,1,Dre Parker,Jaden Smith,0
38575,2,Mr. Han,Jackie Chan,1
38575,3,Sherry Parker,Taraji P. Henson,2
39781,2,Jules,Julianne Moore,0
39781,3,Nic,Annette Bening,1
39781,4,Paul,Mark Ruffalo,2
40662,3,Batman / Bruce Wayne (voice),Bruce Greenwood,0
40662,4,Jason Todd / Red Hood (voice),Jensen Ackles,1
40662,5,Dick Grayson / Nightwing (voice),Neil Patrick Harris,2
27576,45,Evelyn Salt,Angelina Jolie,0
27576,3,Theodore Winter,Liev Schreiber,1
27576,4,Darryl Peabody,Chiwetel Ejiofor,2
31011,2,Nemo Nobody,Jared Leto,0
31011,4,Anna,Diane Kruger,1
31011,6,Jean,Linh Đan Phạm,2
38778,4,Barry,Steve Carell,0
38778,5,Tim Wagner,Paul Rudd,1
38778,8,Julie,Stephanie Szostak,2
35019,11,Nanny McPhee,Emma Thompson,0
35019,16,Norman Green,Asa Butterfield,1
35019,12,Lord Gray,Ralph Fiennes,2
31203,10,Nicolas,Maxime Godart,0
31203,11,La mère de Nicolas,Valérie Lemercier,1
31203,12,Le père de Nicolas,Kad Merad,2
37472,6,Ip Man,Donnie Yen,0
37472,7,Hung Chun-nam,Sammo Hung,1
37472,9,Zhou Qing Quan,Simon Yam,2
38843,1,Ramona Quimby,Joey King,0
38843,16,"Beatrice ""Beezus"" Quimby",Selena Gomez,1
38843,3,Robert Quimby,John Corbett,2
37950,4,Charlie St. Cloud,Zac Efron,0
37950,5,Tess Carroll,Amanda Crew,1
37950,10,Sam St. Cloud,Charlie Tahan,2
24122,1,Sandy,Catherine Zeta-Jones,0
24122,2,Aram Finklestein,Justin Bartha,1
24122,14,Harry Finklestein,Art Garfunkel,2
27581,4,Detective Allen Gamble,Will Ferrell,0
27581,5,Detective Terry Hoitz,Mark Wahlberg,1
27581,8,Sheila Gamble,Eva Mendes,2
27578,4,Barney Ross,Sylvester Stallone,0
27578,5,Lee Christmas,Jason Statham,1
27578,7,Gunnar Jensen,Dolph Lundgren,2
22538,1,Scott Pilgrim,Michael Cera,0
22538,2,Ramona V. Flowers,Mary Elizabeth Winstead,1
22538,3,Wallace Wells,Kieran Culkin,2
44629,3,Joshua 'J' Cody,James Frecheville,0
44629,4,Andrew 'Pope' Cody,Ben Mendelsohn,1
44629,5,Barry 'Baz' Brown,Joel Edgerton,2
23759,3,Centurion Quintus Dias,Michael Fassbender,0
23759,16,Etain,Olga Kurylenko,1
23759,11,Bothos,David Morrissey,2
26280,3,Hubert Minel,Xavier Dolan,0
26280,4,Chantale Lemming,Anne Dorval,1
26280,6,Antonin Rimbaud,François Arnaud,2
43549,2,Barris,Forest Whitaker,1
43549,3,Chase,Cam Gigandet,2
43549,7,Travis,Adrien Brody,3
43593,23,Julie Forester,Elisabeth Shue,0
43593,24,Novak Radzinsky,Adam Scott,1
43593,25,Derrick Jones,Jerry O'Connell,2
35552,8,Adèle Blanc-Sec,Louise Bourgoin,0
35552,9,Dieuleveult,Mathieu Amalric,1
35552,10,Inspecteur Caponi,Gilles Lellouche,2
41479,4,Steve Jones,David Duchovny,0
41479,11,Kate Jones,Demi Moore,1
41479,5,Jenn Jones,Amber Heard,2
42194,8,Jin Kazama,Jon Foo,0
42194,9,Christie Monteiro,Kelly Overton,1
42194,6,Heihachi Mishima,Cary-Hiroyuki Tagawa,2
38358,4,Nell Sweetzer,Ashley Bell,0
38358,5,Cotton Marcus,Patrick Fabian,1
38358,6,Iris,Iris Bahr,2
27579,2,Jack / Edward,George Clooney,0
27579,5,Clara,Violante Placido,1
27579,3,Mathilde,Thekla Reuten,2
41210,1,Wally Mars,Jason Bateman,0
41210,2,Kassie Larson,Jennifer Aniston,1
41210,3,Leonard,Jeff Goldblum,2
23631,4,Machete,Danny Trejo,0
23631,5,Luz,Michelle Rodriguez,1
23631,6,Sartana Rivera,Jessica Alba,2
41233,5,Luke,Rick Malambri,0
41233,6,Moose,Adam G. Sevani,1
41233,12,Julien,Joe Slaughter,2
38073,3,Erin Rankin Langford,Drew Barrymore,0
38073,4,Garrett Scully,Justin Long,1
38073,7,Dan Grant,Charlie Day,2
40264,7,Jacob White,Chris Riggi,0
40264,8,Edward,Matt Lanter,1
40264,15,Becca Crane,Jenn Proske,2
35791,11,Alice,Milla Jovovich,0
35791,12,Chris Redfield,Wentworth Miller,1
35791,13,Claire Redfield,Ali Larter,2
37645,1,Charly Matteï,Jean Reno,0
37645,2,Yasmina Telaa,Gabriella Wright,1
37645,9,Martin Beaudinard,Jean-Pierre Darroussin,2
37799,7,Mark Zuckerberg,Jesse Eisenberg,0
37799,10,Eduardo Saverin,Andrew Garfield,1
37799,9,Sean Parker,Justin Timberlake,2
45162,5,Superman (voice),Tim Daly,0
45162,7,Batman (voice),Kevin Conroy,1
45162,3,Kara Zor-El / Supergirl (voice),Summer Glau,2
23168,4,Doug MacRay,Ben Affleck,0
23168,6,Claire Keesey,Rebecca Hall,1
23168,7,James Coughlin,Jeremy Renner,2
37735,1,Olive Penderghast,Emma Stone,0
37735,3,Marianne,Amanda Bynes,1
37735,7,Woodchuck Todd,Penn Badgley,2
38167,4,Elizabeth Gilbert,Julia Roberts,0
38167,5,David,James Franco,1
38167,6,Felipe,Javier Bardem,2
43949,2,"Julianna ""Juli"" Baker",Madeline Carroll,0
43949,13,Bryce Loski,Callan McAuliffe,1
43949,4,Pasty Loski,Rebecca De Mornay,2
33909,8,Gordon Gekko,Michael Douglas,0
33909,4,Jacob Moore,Shia LaBeouf,1
33909,5,Bretton James,Josh Brolin,2
41216,1,Gylfie (voice),Emily Barclay,0
41216,2,Otulissa (voice),Abbie Cornish,1
41216,3,Marella (voice),Essie Davis,2
43923,11,Craig Gilner,Keir Gilchrist,0
43923,1,Noelle,Emma Roberts,1
43923,2,Bobby,Zach Galifianakis,2
41402,8,Owen,Kodi Smit-McPhee,0
41402,21,Abby,Chloë Grace Moretz,1
41402,9,The Father,Richard Jenkins,2
44040,8,Detective Bowden,Chris Messina,0
44040,11,Ramirez,Jacob Vargas,1
44040,23,Young Woman / Sarah Caraway,Bojana Novaković,2
38303,3,Marni,Kristen Bell,0
38303,4,Aunt Ramona,Sigourney Weaver,1
38303,5,Grandma Bunny,Betty White,2
38408,4,Holly Berenson,Katherine Heigl,0
38408,5,Eric Messer,Josh Duhamel,1
38408,7,Dr. Sam Nelson,Josh Lucas,2
42296,3,Herself,Megan Faccio,0
42296,4,Herself,Melody C. Roscher,1
42296,5,Himself (as Rel Schulman),Ariel Schulman,2
38031,11,Helena Shepridge,Gemma Jones,0
38031,24,Alfie,Anthony Hopkins,1
38031,3,Sally,Naomi Watts,2
44113,5,Madylyn,Frances Conroy,0
44113,6,Jack Mabry,Robert De Niro,1
44113,7,Gerald Creeson,Edward Norton,2
44639,1,Narrator,Matt Damon,0
44639,33,Himself,William Ackman,1
44639,38,Himself,Barack Obama,2
43933,3,Samantha Wynden,Whitney Able,0
43933,4,Andrew Kaulder,Scoot McNairy,1
43933,19,Homeless Woman,Annalee Jefferies,2
45094,18,Betty Anne Waters,Hilary Swank,0
45094,48,Kenny Waters,Sam Rockwell,1
45094,19,Abra,Minnie Driver,2
42188,6,Kathy H.,Carey Mulligan,0
42188,7,Tommy D.,Andrew Garfield,1
42188,8,Ruth C.,Keira Knightley,2
41201,49,The Illusionist (voice),Jean-Claude Donda,0
41201,50,Alice,Eilidh Rankin,1
45649,7,Xavier,Thomas F. Duffy,0
45649,8,M. Hughes,David Bowe,1
45649,9,Chad,Stephen Spinella,2
41505,33,Cara Harding,Julianne Moore,0
41505,34,David / Adam / Wesley,Jonathan Rhys Meyers,1
41505,35,Dr. Harding,Jeffrey DeMunn,2
16290,1,Himself,Johnny Knoxville,0
16290,2,Himself,Bam Margera,1
16290,25,Himself,Ryan Dunn,2
45650,2,Dane Thompson,Chris Massoglia,0
45650,3,Julie Campbell,Haley Bennett,1
45650,4,Lucas Thompson,Nathan Gamble,2
39514,4,Frank Moses,Bruce Willis,0
39514,7,Marvin Boggs,John Malkovich,1
39514,8,Victoria,Helen Mirren,2
43931,3,"Adam ""Bug"" Hellerman",Max Thieriot,0
43931,4,Alex Dunkelman,John Magaro,1
43931,5,Jerome King,Denzel Whitaker,2
41211,5,Alex Lippi,Romain Duris,0
41211,6,Juliette Van Der Beck,Vanessa Paradis,1
41211,7,Mélanie,Julie Ferrier,2
41436,3,Katie,Katie Featherston,0
41436,4,Surveillance Camera Expert,David Bierend,1
41436,5,Daniel Rey,Brian Boland,2
51241,3,Marie,Monia Chokri,0
51241,4,Nicolas,Niels Schneider,1
51241,5,Francis,Xavier Dolan,2
44603,19,George Lonegan,Matt Damon,0
44603,21,Melanie,Bryce Dallas Howard,1
44603,8,Didier,Thierry Neuvic,2
41215,2,Ulric,Sean Bean,0
41215,4,Osmund,Eddie Redmayne,2
41215,5,Langiva,Carice van Houten,3
38234,2,Uri Boyka,Scott Adkins,0
38234,3,Turbo,Mykel Shannon Jenkins,1
38234,4,Gaga,Mark Ivanir,2
41439,4,Jigsaw / John,Tobin Bell,0
41439,6,Mark Hoffman,Costas Mandylor,1
41439,7,Jill Tuck,Betsy Russell,2
41733,18,Peter Highman,Robert Downey Jr.,0
41733,6,Ethan Tremblay,Zach Galifianakis,1
41733,8,Sarah Highman,Michelle Monaghan,2
44115,2,Aron Ralston,James Franco,0
44115,8,Kristi Moore,Kate Mara,1
44115,9,Megan McBride,Amber Tamblyn,2
38055,5,Megamind (voice),Will Ferrell,0
38055,4,Metro Man (voice),Brad Pitt,1
38055,6,Roxanne Ritchi (voice),Tina Fey,2
44214,21,Nina Sayers,Natalie Portman,0
44214,3,Lily,Mila Kunis,1
44214,5,Thomas Leroy,Vincent Cassel,2
49953,2,Sammy (voice),Yuri Lowenthal,0
49953,15,Shelly (voice),Gemma Arterton,1
49953,7,Hatchling Shelly (voice),Isabelle Fuhrman,2
38363,4,Valerie Plame,Naomi Watts,0
38363,5,Joseph Wilson,Sean Penn,1
38363,6,Fred,Ty Burrell,2
44048,1,Frank Barnes,Denzel Washington,0
44048,44,Will,Chris Pine,1
44048,45,Connie,Rosario Dawson,2
38357,3,Becky Fuller,Rachel McAdams,0
38357,4,Mike Pomeroy,Harrison Ford,1
38357,5,Adam Bennett,Patrick Wilson,2
43539,20,John Brennan,Russell Crowe,0
43539,21,Lara,Elizabeth Banks,1
43539,11,George Brennan,Brian Dennehy,2
39210,5,Johnny Marco,Stephen Dorff,0
39210,6,Sammy,Chris Pontius,1
39210,7,Party Girl #1,Erin Wasson,2
44147,1,Victor Maynard,Bill Nighy,0
44147,2,Rose,Emily Blunt,1
44147,3,Tony,Rupert Grint,2
45958,6,Uxbal,Javier Bardem,0
45958,7,Marambra,Maricel Álvarez,1
45958,8,Ana,Hanaa Bouchaib,2
12444,43,Harry Potter,Daniel Radcliffe,0
12444,42,Hermione Granger,Emma Watson,1
12444,13,Ron Weasley,Rupert Grint,2
45269,32,King George VI,Colin Firth,1
45269,33,Lionel Logue,Geoffrey Rush,2
45269,34,Queen Elizabeth,Helena Bonham Carter,3
38757,33,Rapunzel (voice),Mandy Moore,0
38757,34,Flynn Rider (voice),Zachary Levi,1
38757,35,Mother Gothel (voice),Donna Murphy,2
45317,1,Micky Ward,Mark Wahlberg,0
45317,2,"Dick ""Dicky"" Eklund",Christian Bale,1
45317,3,Charlene Fleming,Amy Adams,2
46420,3,Brent Mitchell,Xavier Samuel,0
46420,4,Mia,Jessica McNamee,1
46420,5,"Lola ""Princess"" Stone",Robin McLeavy,2
48838,12,Harry Mitchel,Colin Farrell,0
48838,11,Charlotte,Keira Knightley,1
48838,17,Jordan,David Thewlis,2
42684,1,Jarrod,Eric Balfour,0
42684,2,Elaine,Scottie Thompson,1
42684,3,Oliver,David Zayas,2
38117,4,Kyle Kingson,Alex Pettyfer,0
38117,9,Lindy Taylor,Vanessa Hudgens,1
38117,8,Kendra Hilferty,Mary-Kate Olsen,2
43347,2,Jamie Randall,Jake Gyllenhaal,0
43347,3,Maggie Murdock,Anne Hathaway,1
43347,4,Bruce Winston,Oliver Platt,2
10140,5,Edmund Prevensie,Skandar Keynes,0
10140,6,Lucy Pevensie,Georgie Henley,1
10140,8,Reepicheep (Voice),Simon Pegg,2
37710,13,Frank Tupelo,Johnny Depp,0
37710,14,Elise Clifton-Ward,Angelina Jolie,1
37710,15,Inspector John Acheson,Paul Bettany,2
44982,13,Jasper,Jason Statham,0
44982,11,Jack,Alexander Skarsgård,1
44982,12,Clara,Gaby Hoffmann,2
46503,3,David Marks,Ryan Gosling,0
46503,2,Katie Marks,Kirsten Dunst,1
46503,5,Sanford Marks,Frank Langella,2
43930,3,Ellie Linton,Caitlin Stasey,0
43930,4,Corrie Mackenzie,Rachel Hurd-Wood,1
43930,7,Fiona Maxwell,Phoebe Tonkin,2
44264,24,Rooster Cogburn,Jeff Bridges,0
44264,26,LaBoeuf,Matt Damon,1
44264,27,Tom Chaney,Josh Brolin,2
20526,44,Sam Flynn,Garrett Hedlund,0
20526,37,Kevin Flynn / Clu,Jeff Bridges,1
20526,3,Quorra,Olivia Wilde,2
42888,2,Lisa Jorgenson,Reese Witherspoon,0
42888,4,George,Paul Rudd,1
42888,3,Manny,Owen Wilson,2
44129,2,Bobby Walker,Ben Affleck,0
44129,5,Gene McClary,Tommy Lee Jones,1
44129,6,Phil Woodward,Chris Cooper,2
49797,35,Kim Soo-hyeon,Lee Byung-hun,10
49797,36,Kyung-chul,Choi Min-sik,11
49797,44,Squad chief Jang,Jeon Kuk-hwan,12
41283,20,Driver,Dwayne Johnson,0
41283,9,Cop,Billy Bob Thornton,1
41283,17,Lily,Maggie Grace,3
27585,3,Becca Corbett,Nicole Kidman,0
27585,7,Howie Corbett,Aaron Eckhart,1
27585,6,Nat,Dianne Wiest,2
39451,13,Jack Byrnes,Robert De Niro,0
39451,14,Greg Focker,Ben Stiller,1
39451,15,Kevin Rawley,Owen Wilson,2
38745,6,Lemuel Gulliver,Jack Black,0
38745,7,Darcy Silverman,Amanda Peet,1
38745,4,Princess Mary,Emily Blunt,2
42297,1,Tess,Cher,0
42297,2,"Alice ""Ali"" Rose",Christina Aguilera,1
42297,3,Marcus Gerber,Eric Dane,2
51739,1003,Arrietty (voice),Mirai Shida,0
51739,1004,Shô (voice),Ryunosuke Kamiki,1
51739,1005,Pod (voice),Tomokazu Miura,2
46838,1,Tucker,Alan Tudyk,0
46838,2,Dale,Tyler Labine,1
46838,3,Allison,Katrina Bowden,2
41515,4,Yogi Bear (voice),Dan Aykroyd,0
41515,3,Boo-Boo Bear (voice),Justin Timberlake,1
41515,10,Rachel,Anna Faris,2
23830,3,Joanna Reed,Keira Knightley,0
23830,4,Michael Reed,Sam Worthington,1
23830,5,Laura,Eva Mendes,2
40805,1,Britt Reid / Green Hornet,Seth Rogen,0
40805,5,Kato,Jay Chou,1
40805,3,Chudnofsky,Christoph Waltz,2
49009,6,Valka,Colin Farrell,0
49009,7,Andrei,Dejan Angelov,1
49009,8,Zoran,Dragoș Bucur,2
23047,2,Behman,Nicolas Cage,0
23047,3,Felson,Ron Perlman,1
23047,5,Eckhardt,Ulrich Thomsen,3
49849,8,Jake Lonergan,Daniel Craig,0
49849,6,Ella,Olivia Wilde,1
